0,84533860
0,41282136
0,5528304
0,87056212
0,67502664
0,65230302
0,57560455
0,81155328
0,73145725
0,53615832
1,65592573
0,11433170
0,85118000
0,70665382
1,82233707
0,48376710
0,55452113
0,77682575
1,72072057
0,86000138
0,71352880
0,14812315
0,57500711
0,76180485
0,73144583
0,76056067
0,53245634
0,67355746
0,56234085
1,64517157
0,13276551
1,11795759
0,61836533
0,21503256
1,74637921
0,51177123
0,77454451
0,84131764
0,12121824
1,74535556
0,32385618
1,7177557
0,52514743
0,44073273
0,77303276
0,56104882
0,16002752
0,84608778
0,77321531
0,13551146
1,26560570
0,15520782
0,76505666
1,69053077
0,36081875
0,83405556
1,12960299
0,37581538
0,80255314
0,80588032
0,37577623
0,20464360
0,87548738
0,80717411
1,70629039
1,50270608
0,78334514
0,82263531
0,22078526
0,75748423
0,43727604
1,75097083
0,15721760
0,62287078
0,33586150
0,48507806
0,5520200
1,65735717
1,26674698
0,13410852
0,61315056
0,63623321
0,53421058
1,41158518
0,86705250
0,26260801
0,55088502
0,56866170
0,8182052
0,85282406
0,36874383
0,10036473
0,44836671
0,72447537
0,52784406
0,10200341
1,63593196
0,83438873
1,63914980
0,23074380
0,17516352
0,54782625
0,67505526
0,23224634
1,84258295
0,47522163
0,45483844
0,23608187
0,16746542
0,58783533
0,82242873
0,86762403
0,57243120
0,66534847
0,7738341
1,14290674
0,85175780
0,85437337
0,13525715
1,7700856
0,25438638
0,37140477
0,11332530
0,85882171
0,8655344
0,37362172
0,25886882
0,50773773
0,30757360
0,86886288
1,56145652
0,17613170
0,86482425
1,75071803
0,41425482
0,44437751
0,65364344
0,51777564
0,73007286
0,31135337
1,66743193
0,51431647
0,22781071
1,65830743
1,75882993
0,63363367
0,72348144
0,76372364
0,38142421
0,42406070
0,67440720
0,55817007
0,32446807
0,28464557
0,34441821
0,46504636
0,73206464
0,28623485
1,10223375
0,85621314
1,81885602
1,61369466
0,84686468
0,81282048
0,73888000
0,66612203
1,66864006
0,84731542
0,15754621
0,78536511
0,18786535
0,24143348
0,6306156
0,58223000
0,74555665
1,61320986
0,82045435
0,26725626
0,6086130
0,55348058
0,17774416
0,71084648
0,21327510
0,58000016
0,75764420
0,52687515
0,33115430
0,40448388
0,38782560
0,62665313
1,33399959
0,65584410
0,54872607
0,58673835
0,74633048
1,69322309
0,54763678
1,28070786
0,56668386
0,21228480
1,64939913
1,75527949
0,81525616
0,66362126
0,76781887
0,52006163
0,83885117
0,78713148
0,67278107
0,16830100
0,84074321
1,41394080
0,81834231
0,45481241
0,48525108
0,27428220
0,78678014
0,61040483
0,80243687
0,8166265
0,52006210
0,37361524
1,7054201
0,75415561
0,21745578
0,10407763
1,81006538
0,57400858
0,84333566
0,23723332
0,50103828
0,57330511
0,75370268
0,86520668
0,24006002
0,30364308
0,6513011
0,63426184
0,71364083
0,33212647
0,65485182
0,75387157
1,5509664
1,20941154
0,74581065
1,63958137
0,57250036
0,63640646
1,38807692
0,40276548
0,61106466
0,32611637
0,14543387
0,26173128
0,54081606
0,86378881
0,16044575
1,77408343
1,52555218
0,13101271
0,63226768
0,78815837
0,81536156
0,60814537
0,83258754
0,72828467
0,33236333
0,21127564
0,34287741
0,42822048
0,28724830
1,75587507
1,39203540
1,74353354
0,10221524
0,58655450
0,26013770
0,5670025
1,56234505
1,9775004
0,54470118
0,51536335
0,74882324
0,81317801
1,64407742
0,24724444
0,18853044
0,58638355
0,86842434
0,14173764
0,47487744
0,21021845
0,80270876
0,72260111
1,7314555
0,42636378
1,8455035
1,74627392
1,71678961
0,84071070
0,20883583
0,67152545
0,68560081
0,86805126
0,38110775
0,7034056
0,58527530
1,7575390
0,72658763
0,21631300
0,18418156
1,10741168
0,21733275
0,85834434
0,53312213
1,49571794
0,35524833
0,55226833
0,86700483
1,60315806
0,33831630
0,12440715
0,83377033
0,8578738
0,85884440
0,41258547
0,27024846
0,75310802
0,78564607
0,40314871
0,54008027
1,7584590
0,48873756
1,72290832
0,71223758
0,20717525
0,78725444
0,36254236
0,20837851
1,40521777
0,66400071
0,20527188
0,22613435
0,24785414
0,56725443
1,64993850
0,68844222
0,75278844
0,45186774
1,86821653
0,25617705
0,23453620
0,30848254
0,17740174
1,54169811
0,77225248
0,37636204
0,70546886
0,41088017
0,76601523
0,57275356
0,58161000
0,74176557
0,85300434
0,13628812
0,26752865
0,64136541
0,74514701
0,22274856
0,57201103
0,86345600
0,38124061
0,17872751
0,81652816
0,22065066
0,82726055
0,72635528
0,35735032
1,57454483
1,71000194
0,40110467
0,7716501
0,74111206
0,60803846
0,11285150
0,40548473
0,64426840
0,46401003
0,43523687
0,50625511
0,31535884
1,27709857
0,66504701
0,10378731
0,35288254
0,5026742
0,70347634
1,51269378
0,42481030
0,80142332
0,16531281
1,21575773
0,84436250
0,36668674
1,72568676
0,86148520
0,81712036
0,63717227
0,85515767
0,85312644
0,80274404
0,16684521
1,75385403
0,65114770
0,42860330
0,43388163
0,23000354
0,83808426
0,80333484
0,46077666
0,33313548
0,72506611
1,6467528
0,87468214
0,32007233
0,28106668
1,10269998
1,70982439
0,85600027
0,81040560
1,53612794
0,18685254
0,70383331
0,23388172
0,86464543
0,7473540
0,17857117
0,84377841
0,44552135
0,45885411
0,56261870
0,8641537
0,51001723
0,65116217
0,81285552
0,26247777
0,73274373
1,19474117
0,31462053
0,12505157
0,41580588
0,35706558
0,17653085
0,41107508
0,61412884
1,74180107
0,66011056
0,72576763
0,61023715
1,77806951
0,23208137
0,13572855
0,54300100
1,61165652
0,14462632
1,62824420
1,75685714
0,8837662
0,8067161
0,63335068
0,83001646
0,70042366
0,75468358
0,24413060
0,48371005
0,46613603
0,56352577
0,26173530
0,11871015
0,54082880
0,73785208
0,43814812
0,32488712
0,30784105
0,43731487
1,82190952
0,73287267
0,28214678
1,30495255
0,73017001
0,45208347
0,50805221
0,30077777
0,68160373
0,60120381
0,56646170
0,85611600
0,30807146
0,15877267
0,84622045
0,45142818
0,21812207
0,41806661
0,41015276
0,60463085
0,12647452
0,41380714
0,84535850
1,46684788
0,67117856
0,57313441
0,55335544
0,27862581
0,57178118
0,65267668
0,6737151
0,22680588
0,21244631
0,45656162
0,18073650
0,36714275
0,48132776
0,14306804
0,48140180
0,66653650
0,54882140
0,62214343
1,8708083
0,21744682
1,80813261
1,61438376
0,56506726
0,18884823
0,70621615
0,74584511
0,60646841
0,86462012
0,11510144
0,83781747
0,42360126
0,47377777
0,14853453
1,62041347
1,7998564
1,74341870
0,64337667
0,83375711
1,70934036
0,76625564
0,77578155
0,18778271
0,23540281
0,17447734
0,65147360
0,85467887
0,47256474
0,61632616
0,8058158
0,60155262
1,80648528
0,78563378
0,8582534
0,31618216
0,31032641
0,45454767
0,25450158
0,80260516
0,61078765
0,45075306
0,36630245
0,43462878
1,26861553
0,35208781
0,20757622
1,76389782
0,6551707
0,51246515
0,32868458
0,18077053
0,55082528
0,11427252
0,21325536
0,77701013
0,87875450
0,20618517
0,86477033
0,8488428
0,87116233
0,16748271
0,51852308
0,51758000
1,39980896
0,56502130
0,35378226
0,87156455
1,76164618
0,80060028
0,60884744
0,27267670
1,66167952
0,84184533
0,51238835
0,78668145
0,65602385
1,61689297
0,32722108
0,27723154
1,22850286
0,10865673
1,58389686
1,59479595
0,26082025
0,23616743
0,7120044
1,75394547
0,17320243
0,27720088
0,87476468
1,63339837
0,60008002
0,14827144
1,11828687
0,50173355
0,7770312
1,33335864
0,85332483
0,12478755
0,40173041
0,36118520
0,28744008
0,18465162
0,25487137
0,73832207
0,44154743
0,37044074
0,58020877
0,7141506
0,77807537
0,42422123
0,23842458
1,68966870
0,73823448
0,15581653
0,54468318
0,72222643
0,53334715
0,41215257
0,51145150
0,63564771
0,85152846
1,59671787
0,18510525
0,65832251
0,71118206
0,7302306
0,6538554
0,48032332
0,16714370
0,28825074
1,65644302
0,67134301
0,74027657
0,86766506
0,50433722
0,85635152
0,64668562
0,76146887
0,21022410
0,12888637
0,87424601
0,83500231
0,11536163
1,7872415
0,85510665
1,66647905
1,65470219
0,81600701
0,86664032
0,50740073
0,8775065
0,5648307
0,67825582
0,80045458
0,58011740
0,81557717
0,51324246
0,67277544
0,42132011
0,15102722
0,45644448
0,50455363
1,27405194
0,81170330
0,50027454
0,15653172
0,82873788
0,53428735
0,75878800
0,24888035
0,45166680
0,67065670
0,80001175
0,86187742
1,59598123
0,40686004
0,50030315
0,82826452
0,86717487
0,25720435
0,83484336
0,81088032
0,30788384
0,50516763
0,32638743
0,55723820
0,85327550
0,74125347
1,9785361
0,26464426
0,83782056
0,31313105
0,55501487
0,32637563
0,13127668
0,43583006
0,34640261
0,75675705
0,81432022
0,75226267
0,50033276
0,73507216
1,41136306
1,58842880
0,72802221
0,46411747
0,42311112
0,14854611
0,58612576
0,18117311
0,52872647
0,40343286
1,77673251
0,66484482
0,52772740
0,22740051
0,86181825
0,38841858
0,84161508
0,11181375
0,82844050
0,34623032
0,70772572
1,72147104
0,46288503
0,21887666
0,47673521
0,81725725
0,6873502
0,14127540
1,62506552
0,8860770
0,32533312
0,65572601
0,30417588
0,68802426
0,35084452
0,16543536
0,22034626
1,10682577
0,36411167
0,7286622
0,30550121
0,87100522
0,56014132
0,32427748
0,36507685
0,86055133
0,43107621
0,11228253
0,40814470
0,51127585
0,38416028
0,60635707
0,38282743
0,56182867
1,75016733
0,36601566
0,38257001
0,37040641
0,27852285
0,40555255
0,82421468
0,56128226
1,80761731
0,66113057
0,51633010
0,30002071
1,57494020
0,86307072
0,10615336
0,7224504
0,42650571
0,80123742
0,32135607
1,64080442
0,68777851
0,83333041
0,60523143
0,55170032
0,66620378
0,83417515
0,42703128
0,64801205
1,16721830
1,73040944
0,85777031
0,81631304
0,14756841
0,81843442
0,16481274
0,58358720
0,77076622
0,75732231
0,42620360
0,83674777
0,22755788
0,48580604
0,43180081
1,65083070
0,64682661
0,38644771
0,82687853
0,84710063
0,54540115
0,53245868
0,27741825
0,78445136
0,54587715
0,54575386
0,27302862
0,68366504
0,85006683
1,64855067
0,75140648
1,60365972
0,8370263
0,27350745
0,58847367
0,38822651
0,86022840
0,15182547
0,51837267
0,81781468
0,83543545
0,12204424
0,64757216
0,41486718
0,44536871
1,15504689
0,75630323
0,48104653
1,62305065
0,62264581
0,32104017
0,63617623
0,58610112
0,38888022
1,62242730
0,23850048
0,5302047
0,37374606
1,70711916
0,66056518
0,76065734
0,52578310
1,55399596
0,54366226
0,85770387
0,71771370
0,75072884
0,31673152
0,56055216
0,42106526
0,34053551
0,13233475
0,75061746
0,61001067
0,68654533
0,74064834
0,87067046
0,54224731
0,27445445
0,31116770
0,32686217
0,76604708
0,14637616
0,52206410
0,6802517
0,76215470
0,84474283
0,63457356
0,12731134
0,41844488
0,33626874
0,34225450
0,43172253
0,12668255
0,6646512
1,80208169
0,85057117
0,63026083
0,25218812
0,33808287
0,40080888
0,14223803
0,22763024
0,75208405
0,36246227
0,37521603
0,71715162
0,46283088
0,85332221
0,16037247
1,74461503
0,25050371
0,13818577
0,45825044
0,87085887
0,76826745
1,72916891
0,34513468
0,15511455
0,72830572
0,63586183
1,67568750
0,11206787
0,18306288
1,73695733
0,63016610
0,78862304
0,17617476
0,52381364
0,86334535
0,71775723
1,70373870
0,33566736
0,61226516
0,50733874
0,72000347
0,62136055
0,33814788
0,86847626
0,34006664
0,51855146
0,42008504
0,36425172
0,12253748
1,23216672
0,26628571
0,70877063
0,33543875
0,63112237
0,50714788
0,8445322
0,70200137
0,48280442
0,83157646
1,36326459
0,403781
0,36756750
0,87232328
0,52103170
0,32177071
0,80076122
1,21543415
0,13821354
0,30628301
0,68162024
0,55040628
0,82538078
0,34772267
0,10124010
0,8802304
0,13633173
0,7173388
0,47260830
0,560037
0,81231387
0,81035162
0,60305684
0,43870050
0,71730841
0,7650313
0,54158245
0,26157561
0,35373277
0,11660486
1,74513955
0,22530165
0,81343386
0,38785222
1,65274741
0,52401842
0,24554875
1,74863706
0,45800844
0,87242073
0,32311238
1,59543230
0,57316288
0,31766133
0,75605177
0,68181011
0,33080410
0,80470151
0,42656712
0,20268136
0,8006030
0,33243840
0,83612158
0,77780560
0,36207577
0,80514147
0,82205213
0,34827652
0,17522425
1,11271880
0,14502782
0,48005821
0,53235640
0,36051601
0,54420415
0,52133242
1,76164672
0,75185720
0,74835563
0,84146518
0,41044544
0,78740026
0,86734838
0,27434683
0,82431563
0,50307575
0,15082851
0,61573288
1,60109375
0,81154328
0,35512337
0,24754375
0,85033850
0,14274404
0,6224513
0,18453561
1,64255737
0,57082737
0,34788802
0,41041857
0,74388646
0,50455838
0,46383660
1,37891636
0,14275786
0,54315110
0,12403477
0,33676841
1,74956564
1,76045925
0,53582587
0,13417632
0,75868081
1,83294825
1,65539851
0,12587234
0,86767037
0,61572302
0,47876588
0,74625281
1,68978168
0,70306535
0,35664718
0,83826162
0,80383625
0,61102181
0,54848573
0,70527444
0,30178866
1,61336779
1,59519009
0,20777555
0,35736607
1,74899316
0,63828817
0,61757012
0,82025202
0,78227523
0,48058266
0,81662247
0,8407272
0,57472570
0,82462756
0,80826076
0,76123731
0,67322168
1,7568084
1,61233006
0,64215771
0,51576015
0,66801800
0,80857765
0,15551046
1,54339270
0,27266472
0,18512274
0,10546431
0,44182354
0,8547364
0,5886521
0,70113271
0,21802480
0,50778137
0,14577006
0,6317168
0,37068785
0,74588005
0,56834132
0,86643073
0,86844376
0,87221826
0,56460462
0,31413533
0,14827107
0,73588067
0,45832414
0,15842317
0,64730133
0,35038577
0,77227676
0,24604154
0,33177438
0,81162652
0,8788548
1,62067521
0,71162663
0,84046174
1,70563249
0,52320134
0,86205161
0,84262024
0,24270054
1,70098721
0,80361338
0,46081184
0,50105080
0,36667040
0,42388500
1,68047434
1,67127783
0,46542325
1,60515707
0,5103535
0,17481422
0,27603035
0,83118541
0,24750704
0,57508778
1,9166207
0,48618012
0,74678526
0,28127217
0,81082475
0,52173415
0,18000212
1,80201295
0,51852578
0,26711007
0,30755777
0,6005488
1,58590195
0,35035821
0,37040567
0,63080560
0,41013144
0,85645261
0,12383528
0,28714806
0,26113332
0,76503056
1,77859718
0,22468283
0,14256206
0,66804371
0,64222716
0,40170126
1,58283107
1,63024882
0,17538634
0,80324048
0,37151151
0,42810655
0,62112824
0,84862103
0,42320724
1,11055427
1,59164800
0,87530712
0,40688034
0,28262221
0,7354505
0,86068185
0,21650117
1,66832307
0,15616330
0,78716478
0,83262516
0,23434361
0,87735653
0,22776037
0,51632041
0,16433385
0,24044063
0,65385026
0,42821360
1,75480568
0,23283551
0,65177127
0,27703386
0,87022366
1,14762060
0,68458214
0,67652016
0,71443173
0,48468386
0,70028256
0,73526504
0,8126657
0,32342722
0,27040581
0,6203317
0,40751161
0,84860223
0,85310643
0,63525525
0,53687785
0,82017827
0,6808063
0,67516151
0,74544380
0,62741612
0,35563082
0,23476785
0,81064323
0,36404450
0,82046817
0,10137587
0,28663674
0,64206364
0,52462732
1,68871968
0,51760048
0,60368262
0,62548860
0,32403122
0,18677311
0,38001622
1,62731781
0,84571253
0,5438087
0,66608637
0,12422470
0,78103303
0,85145256
0,38020764
0,38347263
0,63354245
0,83744280
0,72751510
0,47033048
0,73603467
0,82887868
0,71208372
0,64231472
0,60625460
0,81602387
0,83628205
0,54258622
0,5773013
0,54772207
0,23740750
1,8768525
1,59337120
1,8902902
0,17043514
0,37560778
0,11313834
0,81841017
0,83167208
0,56281058
0,68183068
0,18525648
1,73851072
0,28810686
0,31565578
0,33754716
0,48587834
0,65443241
0,67801174
0,12270323
0,44520060
0,48275781
0,73783323
1,58408906
0,62158258
0,20162671
0,58148678
0,75480368
1,45023343
0,33710855
0,72885111
0,46443338
0,40627722
0,71250267
0,28834672
0,66883028
0,80472855
0,65045538
0,68471053
0,73486030
0,38856888
1,70313172
0,66750740
0,83851067
0,62453070
0,30113664
1,7567018
0,13463471
0,74466727
0,17417721
0,35586466
0,22413848
1,8091259
1,62254962
0,85254086
0,72088207
0,37222108
0,86281875
0,36441304
0,36305107
0,6235442
0,24713247
0,86343357
0,30124826
0,53052630
0,66321312
0,82345036
0,36124611
1,70586322
1,69069289
0,54712002
0,44152546
0,86254472
0,72171842
1,71162377
0,62453585
0,35171834
0,34104511
1,73127472
0,74132065
0,44372513
0,84416084
0,85887784
0,15127756
0,85524228
0,18721788
0,24118527
0,74028741
0,84414555
0,12385547
0,52467814
0,84022734
0,36745808
0,18132444
0,53874845
0,11380238
1,75345530
0,27362248
0,65416000
0,51512625
0,25616855
0,87851113
0,55622548
1,82360678
0,43153633
0,33007058
0,62235273
0,73450261
0,83676118
0,5516351
0,47866254
0,67864108
0,23375400
0,47587733
0,52304367
0,73112032
0,217205
1,53230242
0,64340253
0,8700527
0,66053462
0,68203780
0,68138401
0,84726516
0,76038644
0,56230387
0,82017834
0,72631220
0,74302631
0,50172831
0,76777803
0,23651708
0,71430084
0,5674866
0,34285387
0,11378550
0,60140132
0,11473485
0,14020284
0,58022257
0,52637236
0,53374314
0,83788434
0,54813343
0,23421742
0,65448665
0,57874352
0,16122431
0,13130711
0,82083468
0,61451385
0,54774072
0,32665833
0,10576666
0,17364328
0,30451308
0,16543067
0,34111760
0,87540624
0,42565164
0,43612655
0,84778885
0,11841504
0,32170041
0,81141006
1,58506533
0,43788055
0,27136538
0,35021086
0,61014537
0,12545732
0,17030323
0,15234886
0,50203246
1,64621125
0,15346553
0,87536614
0,54846812
1,80733582
0,72516854
0,50670828
0,76878557
0,25817786
0,71672321
0,48221745
0,24863816
0,75415850
0,82865808
0,8173656
0,61763482
0,24274084
0,61362018
0,30256808
0,55102881
0,48835082
0,43456374
1,65436706
0,30164506
0,52848075
0,24771506
1,27622484
0,85265061
0,58674438
0,46678767
1,40269739
0,40544545
0,18565886
0,63776805
0,63766325
0,81630872
0,11301232
0,6588438
0,25761825
0,40517334
0,86581682
0,10860001
0,66568255
0,44528216
0,11830175
0,56051011
0,11306670
0,8522686
1,67685668
0,41002838
0,34364550
0,20384651
0,7567137
0,64351455
0,21130677
0,58845532
0,73430456
0,15563301
0,62507761
1,66643099
0,45137213
0,53238346
0,82704143
0,30063833
0,66137308
0,87882418
0,10126321
0,87276461
0,63743586
1,81141723
0,11276213
0,27608744
0,82605650
0,83776264
0,67870838
0,75540322
0,82758275
0,61344556
0,55538345
0,86835418
0,14841044
0,53786000
0,75830826
0,26856405
0,84387752
0,62100567
0,86511577
0,20682237
0,63845683
0,84330253
0,52311588
0,48561443
0,17867482
0,62650571
0,24863015
0,48017707
0,71052018
0,28728051
0,51145001
0,72572407
0,18477076
0,30586513
0,12605484
0,52547150
0,68451550
0,61844283
0,81632061
0,48176414
0,83668051
0,85171410
0,41641017
0,16833244
0,30353085
0,72576161
0,73074524
0,53451077
0,36273300
0,12016156
0,38072085
0,70043087
0,24740037
0,52861455
0,85628631
0,5641506
0,86805634
0,60538733
0,27038058
0,27081038
0,25575304
0,10472774
1,82792104
0,84235281
0,13016412
0,15442885
0,37643622
0,28484487
1,64970476
0,85174566
0,81282041
0,66722028
0,22005847
0,18668415
0,77083758
1,72331706
0,43763724
0,50263026
0,15524861
0,72015405
0,8348742
0,18841486
0,34727483
0,38444157
1,46715836
0,40844708
0,60232557
0,25247775
0,10264552
0,10174406
0,31625688
0,72086504
0,54573038
0,33647584
0,87346164
0,78766367
0,48712752
0,16202773
0,60021457
0,74468743
0,87054108
0,52343811
0,56528445
1,7994564
1,65981504
0,11201130
0,7764177
0,77332887
0,87027467
0,36244818
0,85523008
0,41423184
0,42465215
0,7381588
0,46613615
0,58365546
0,52880483
0,67351613
0,64627136
